Symbol,Signal Date,Entry Date,Entry Price,Exit Date,Exit Price,Exit Reason,Return %,Equity at Entry,Shares,PnL,Return on position %
IIFLCAPS.NS,2025-08-01,2025-08-04,312.15,2025-08-05,316.95,RSI cross up,-1.54,592503.5153999917,189,-907.2,-1.54
INDRAMEDCO.NS,2025-08-01,2025-08-04,453.6,2025-08-13,474.0,RSI cross up,-4.5,591596.3153999917,130,-2652.0,-4.5
ALICON.NS,2025-08-01,2025-08-04,903.4,2025-09-15,872.0,RSI cross up,3.48,588944.3153999917,65,2041.0,3.48
ESABINDIA.NS,2025-08-01,2025-08-04,5297.0,2025-08-05,5281.5,RSI cross up,0.29,590985.3153999917,11,170.5,0.29
SAMPANN.NS,2025-08-01,2025-08-04,31.0,2025-08-06,32.5,RSI cross up,-4.84,591155.8153999917,1906,-2859.0,-4.84
KINGFA.NS,2025-08-01,2025-08-04,3249.0,2025-08-08,3487.8,RSI cross up,-7.35,588296.8153999917,18,-4298.4,-7.35
CARYSIL.NS,2025-08-01,2025-08-04,833.65,2025-08-19,887.85,RSI cross up,-6.5,583998.4153999917,70,-3794.0,-6.5
EXPLEOSOL.NS,2025-08-01,2025-08-04,1150.0,2025-09-18,1079.9,RSI cross up,6.1,580204.4153999917,50,3505.0,6.1
VSTL.NS,2025-08-04,2025-08-05,157.21,2025-08-06,158.59,RSI cross up,-0.88,583709.4153999917,371,-511.98,-0.88
SPECTRUM.NS,2025-08-04,2025-08-05,1558.7,2025-10-28,1413.2,RSI cross up,9.33,583197.4353999917,37,5383.5,9.33
KABRAEXTRU.NS,2025-08-04,2025-08-05,257.0,2025-08-26,269.95,RSI cross up,-5.04,588580.9353999917,229,-2965.55,-5.04
KANSAINER.NS,2025-08-04,2025-08-05,245.0,2025-08-20,243.05,RSI cross up,0.8,585615.3853999916,239,466.05,0.8
BRNL.NS,2025-08-04,2025-08-05,19.87,2025-08-13,19.61,RSI cross up,1.31,586081.4353999917,2949,766.74,1.31
TIRUMALCHM.NS,2025-08-04,2025-08-05,284.75,2025-08-20,288.0,RSI cross up,-1.14,586848.1753999917,206,-669.5,-1.14
ROSSARI.NS,2025-08-04,2025-08-05,686.0,2025-08-06,698.0,RSI cross up,-1.75,586178.6753999917,85,-1020.0,-1.75
AJANTPHARM.NS,2025-08-04,2025-08-05,2649.5,2025-08-13,2695.3,RSI cross up,-1.73,585158.6753999917,22,-1007.6,-1.73
LXCHEM.NS,2025-08-04,2025-08-05,191.95,2025-08-19,223.8,RSI cross up,-16.59,584151.0753999917,304,-9682.4,-16.59
BEPL.NS,2025-08-04,2025-08-05,113.1,2025-08-06,114.78,RSI cross up,-1.49,574468.6753999917,507,-851.76,-1.49
RELTD.NS,2025-08-05,2025-08-06,136.3,2025-08-08,145.7,RSI cross up,-6.9,573616.9153999917,420,-3948.0,-6.9
SUNDRMBRAK.NS,2025-08-05,2025-08-06,798.7,2025-10-24,766.4,RSI cross up,4.04,569668.9153999917,71,2293.3,4.04
INDTERRAIN.NS,2025-08-05,2025-08-06,36.2,2025-08-14,36.9,RSI cross up,-1.93,571962.2153999917,1580,-1106.0,-1.93
INDSWFTLAB.NS,2025-08-05,2025-08-06,103.0,2025-08-12,106.0,RSI cross up,-2.91,570856.2153999917,554,-1662.0,-2.91
RUSTOMJEE.NS,2025-08-05,2025-08-06,590.5,2025-08-13,611.1,RSI cross up,-3.49,569194.2153999917,96,-1977.6,-3.49
AHLUCONT.NS,2025-08-05,2025-08-06,970.0,2025-09-18,979.7,RSI cross up,-1.0,567216.6153999917,58,-562.6,-1.0
SAMMAANCAP.NS,2025-08-05,2025-08-06,125.51,2025-08-20,123.25,RSI cross up,1.8,566654.0153999918,451,1019.26,1.8
ADVENZYMES.NS,2025-08-05,2025-08-06,320.75,2025-08-29,319.35,RSI cross up,0.44,567673.2753999918,176,246.4,0.44
RELAXO.NS,2025-08-05,2025-08-06,435.55,2025-08-08,455.5,RSI cross up,-4.58,567919.6753999918,130,-2593.5,-4.58
SALONA.NS,2025-08-05,2025-08-06,254.0,2025-08-21,251.85,RSI cross up,0.85,565326.1753999918,222,477.3,0.85
AUTOAXLES.NS,2025-08-06,2025-08-07,1720.0,2025-08-25,1770.0,RSI cross up,-2.91,565803.4753999918,32,-1600.0,-2.91
AMBUJACEM.NS,2025-08-06,2025-08-07,588.0,2025-08-08,592.0,RSI cross up,-0.68,564203.4753999918,95,-380.0,-0.68
IIFLCAPS.NS,2025-08-06,2025-08-07,302.5,2025-08-14,321.15,RSI cross up,-6.17,563823.4753999918,186,-3468.9,-6.17
SINTERCOM.NS,2025-08-06,2025-08-07,134.0,2025-08-08,132.97,RSI cross up,0.77,560354.5753999918,418,430.54,0.77
THEINVEST.NS,2025-08-06,2025-08-07,155.92,2025-08-08,160.19,RSI cross up,-2.74,560785.1153999919,359,-1532.93,-2.74
UGROCAP.NS,2025-08-06,2025-08-07,165.65,2025-08-18,172.5,RSI cross up,-4.14,559252.1853999918,337,-2308.45,-4.14
SBCL.NS,2025-08-06,2025-08-07,523.0,2025-08-21,525.0,RSI cross up,-0.38,556943.7353999919,106,-212.0,-0.38
SPLPETRO.NS,2025-08-06,2025-08-07,799.7,2025-08-19,810.0,CE BUY,-1.29,556731.7353999919,69,-710.7,-1.29
DELPHIFX.NS,2025-08-06,2025-08-07,12.0179,2025-08-13,13.0266,RSI cross up,-8.39,556021.0353999919,4626,-4666.25,-8.39
CINEVISTA.NS,2025-08-06,2025-08-07,17.41,2025-08-18,18.2,RSI cross up,-4.54,551354.7891999919,3166,-2501.14,-4.54
PFC.NS,2025-08-07,2025-08-08,409.0,2025-08-12,419.0,RSI cross up,-2.44,548853.6491999918,134,-1340.0,-2.44
BUTTERFLY.NS,2025-08-07,2025-08-08,722.35,2025-08-20,745.1,RSI cross up,-3.15,547513.6491999918,75,-1706.25,-3.15
EVERESTIND.NS,2025-08-07,2025-08-08,513.55,2025-08-13,540.75,RSI cross up,-5.3,545807.3991999918,106,-2883.2,-5.3
PURVA.NS,2025-08-07,2025-08-08,273.4,2025-08-14,288.0,RSI cross up,-5.34,542924.1991999919,198,-2890.8,-5.34
NIITMTS.NS,2025-08-07,2025-08-08,325.0,2025-08-14,327.9,RSI cross up,-0.89,540033.3991999918,166,-481.4,-0.89
DIGISPICE.NS,2025-08-07,2025-08-08,21.89,2025-08-13,22.38,RSI cross up,-2.24,539551.9991999918,2464,-1207.36,-2.24
USK.NS,2025-08-07,2025-08-08,35.64,2025-08-11,37.04,RSI cross up,-3.93,538344.6391999918,1510,-2114.0,-3.93
AURIONPRO.NS,2025-08-07,2025-08-08,1435.5,2025-08-14,1472.0,RSI cross up,-2.54,536230.6391999918,37,-1350.5,-2.54
GUJALKALI.NS,2025-08-07,2025-08-08,570.0,2025-08-11,565.0,RSI cross up,0.88,534880.1391999918,93,465.0,0.88
DVL.NS,2025-08-07,2025-08-08,341.5,2025-08-12,370.55,RSI cross up,-8.51,535345.1391999918,156,-4531.8,-8.51
ETHOSLTD.NS,2025-08-08,2025-08-11,2727.0,2025-09-22,2470.0,CE BUY,9.42,530813.3391999918,19,4883.0,9.42
MOBIKWIK.NS,2025-08-08,2025-08-11,234.21,2025-09-02,240.0,RSI cross up,-2.47,535696.3391999918,228,-1320.12,-2.47
NAVNETEDUL.NS,2025-08-08,2025-08-11,140.39,2025-08-22,156.2,RSI cross up,-11.26,534376.2191999918,380,-6007.8,-11.26
SHAREINDIA.NS,2025-08-08,2025-08-11,164.02,2025-08-14,167.4,RSI cross up,-2.06,528368.4191999917,322,-1088.36,-2.06
SUMICHEM.NS,2025-08-08,2025-08-11,581.85,2025-08-13,596.0,RSI cross up,-2.43,527280.0591999918,90,-1273.5,-2.43
MURUDCERA.NS,2025-08-08,2025-08-11,42.09,2025-08-14,43.06,RSI cross up,-2.3,526006.5591999918,1249,-1211.53,-2.3
ARCHIDPLY.NS,2025-08-08,2025-08-11,101.85,2025-09-05,104.86,RSI cross up,-2.96,524795.0291999917,515,-1550.15,-2.96
TRACXN.NS,2025-08-08,2025-08-11,55.38,2025-10-07,51.51,RSI cross up,6.99,523244.8791999917,944,3653.28,6.99
UNOMINDA.NS,2025-08-08,2025-08-11,1081.9,2025-08-14,1114.5,RSI cross up,-3.01,526898.1591999917,48,-1564.8,-3.01
GEEKAYWIRE.NS,2025-08-08,2025-08-11,33.0,2025-08-18,35.25,RSI cross up,-6.82,525333.3591999917,1591,-3579.75,-6.82
KKCL.NS,2025-08-11,2025-08-12,522.5,2025-09-04,526.1,RSI cross up,-0.69,521753.6091999917,99,-356.4,-0.69
SIS.NS,2025-08-11,2025-08-12,370.0,2025-09-04,372.2,RSI cross up,-0.59,521397.20919999166,140,-308.0,-0.59
AAREYDRUGS.NS,2025-08-11,2025-08-12,65.89,2025-09-03,68.0,RSI cross up,-3.2,521089.20919999166,790,-1666.9,-3.2
SCHNEIDER.NS,2025-08-11,2025-08-12,855.0,2025-09-17,912.05,RSI cross up,-6.67,519422.30919999164,60,-3423.0,-6.67
HLVLTD.NS,2025-08-11,2025-08-12,12.0,2025-08-22,12.27,RSI cross up,-2.25,515999.30919999164,4299,-1160.73,-2.25
AARON.NS,2025-08-11,2025-08-12,205.0,2025-08-14,214.825,CE BUY,-4.79,514838.57919999165,251,-2466.07,-4.79
KSL.NS,2025-08-11,2025-08-12,886.9,2025-10-10,819.0,RSI cross up,7.66,512372.50419999164,57,3870.3,7.66
BESTAGRO.NS,2025-08-11,2025-08-12,24.9633,2025-09-04,27.5933,RSI cross up,-10.54,516242.80419999163,2068,-5438.84,-10.54
AKZOINDIA.NS,2025-08-11,2025-08-12,3441.0,2025-11-14,3324.0,RSI cross up,3.4,510803.9641999916,14,1638.0,3.4
PRAKASH.NS,2025-08-11,2025-08-12,162.09,2025-09-16,167.75,RSI cross up,-3.49,512441.9641999916,316,-1788.56,-3.49
SFL.NS,2025-08-12,2025-08-13,662.0,2025-08-14,672.7,RSI cross up,-1.62,510653.4041999916,77,-823.9,-1.62
CSBBANK.NS,2025-08-12,2025-08-13,408.95,2025-08-21,403.0,CE BUY,1.45,509829.5041999916,124,737.8,1.45
BAJAJ-AUTO.NS,2025-08-12,2025-08-13,8214.5,2025-08-14,8250.0,RSI cross up,-0.43,510567.3041999916,6,-213.0,-0.43
GRINFRA.NS,2025-08-12,2025-08-13,1243.2,2025-08-18,1271.4,RSI cross up,-2.27,510354.3041999916,41,-1156.2,-2.27
DABUR.NS,2025-08-12,2025-08-13,503.4,2025-08-19,519.85,RSI cross up,-3.27,509198.10419999156,101,-1661.45,-3.27
TOUCHWOOD.NS,2025-08-12,2025-08-13,98.99,2025-08-22,110.02,RSI cross up,-11.14,507536.65419999155,512,-5647.36,-11.14
RELIGARE.NS,2025-08-12,2025-08-13,248.0,2025-08-14,263.6,RSI cross up,-6.29,501889.29419999156,202,-3151.2,-6.29
CAPITALSFB.NS,2025-08-12,2025-08-13,302.0,2025-08-22,300.0,RSI cross up,0.66,498738.09419999155,165,330.0,0.66
MUKANDLTD.NS,2025-08-12,2025-08-13,133.95,2025-08-14,134.91,RSI cross up,-0.72,499068.09419999155,372,-357.12,-0.72
BROOKS.NS,2025-08-12,2025-08-13,149.25,2025-08-14,164.0,RSI cross up,-9.88,498710.97419999156,334,-4926.5,-9.88
LICI.NS,2025-08-13,2025-08-14,890.0,2025-09-22,893.55,RSI cross up,-0.4,493784.47419999156,55,-195.25,-0.4
MCLOUD.NS,2025-08-13,2025-08-14,78.15,2025-08-20,87.0,RSI cross up,-11.32,493589.22419999156,631,-5584.35,-11.32
KRSNAA.NS,2025-08-13,2025-08-14,795.0,2025-08-19,831.95,RSI cross up,-4.65,488004.8741999916,61,-2253.95,-4.65
SOFTTECH.NS,2025-08-13,2025-08-14,369.95,2025-08-19,378.25,RSI cross up,-2.24,485750.92419999157,131,-1087.3,-2.24
GVPTECH.NS,2025-08-13,2025-08-14,10.1,2025-08-22,9.9,RSI cross up,1.98,484663.6241999916,4798,959.6,1.98
MANOMAY.NS,2025-08-13,2025-08-14,162.14,2025-08-18,169.67,RSI cross up,-4.64,485623.22419999156,299,-2251.47,-4.64
EKC.NS,2025-08-13,2025-08-14,145.0,2025-08-18,150.9,RSI cross up,-4.07,483371.7541999916,333,-1964.7,-4.07
ASMS.NS,2025-08-13,2025-08-14,13.16,2025-09-08,13.64,RSI cross up,-3.65,481407.0541999916,3658,-1755.84,-3.65
HEXATRADEX.NS,2025-08-13,2025-08-14,183.42,2025-08-26,181.07,RSI cross up,1.28,479651.21419999155,261,613.35,1.28
OCCLLTD.NS,2025-08-13,2025-08-14,135.0,2025-08-20,136.57,RSI cross up,-1.16,480264.5641999915,355,-557.35,-1.16
TATASTEEL.NS,2025-08-14,2025-08-18,158.0,2025-08-21,161.92,RSI cross up,-2.48,479707.21419999155,303,-1187.76,-2.48
FLAIR.NS,2025-08-14,2025-08-18,312.0,2025-08-22,319.8,RSI cross up,-2.5,478519.45419999154,153,-1193.4,-2.5
XELPMOC.NS,2025-08-14,2025-08-18,92.0,2025-08-20,89.58,RSI cross up,2.63,477326.0541999915,518,1253.56,2.63
NHPC.NS,2025-08-14,2025-08-18,83.0,2025-09-12,82.5,RSI cross up,0.6,478579.6141999915,576,288.0,0.6
VERANDA.NS,2025-08-14,2025-08-18,225.49,2025-08-22,229.89,RSI cross up,-1.95,478867.6141999915,212,-932.8,-1.95
MENONBE.NS,2025-08-14,2025-08-18,128.51,2025-08-19,131.26,RSI cross up,-2.14,477934.8141999915,371,-1020.25,-2.14
APARINDS.NS,2025-08-14,2025-08-18,8629.5,2025-09-11,8468.0,RSI cross up,1.87,476914.5641999915,5,807.5,1.87
INDRAMEDCO.NS,2025-08-14,2025-08-18,456.5,2025-08-20,468.0,RSI cross up,-2.52,477722.0641999915,104,-1196.0,-2.52
SHOPERSTOP.NS,2025-08-14,2025-08-18,516.85,2025-08-19,530.4,RSI cross up,-2.62,476526.0641999915,92,-1246.6,-2.62
UNIENTER.NS,2025-08-14,2025-08-18,154.21,2025-09-04,155.01,RSI cross up,-0.52,475279.46419999155,308,-246.4,-0.52
NTPC.NS,2025-08-18,2025-08-19,338.9,2025-08-21,342.35,RSI cross up,-1.02,475033.0641999915,140,-483.0,-1.02
EQUIPPP.NS,2025-08-18,2025-08-19,19.45,2025-08-26,18.5,RSI cross up,4.88,474550.0641999915,2439,2317.05,4.88
MUNJALAU.NS,2025-08-18,2025-08-19,75.25,2025-08-20,78.99,RSI cross up,-4.97,476867.1141999915,633,-2367.42,-4.97
NRAIL.NS,2025-08-18,2025-08-19,356.9,2025-08-21,351.0,RSI cross up,1.65,474499.6941999915,132,778.8,1.65
LORDSCHLO.NS,2025-08-18,2025-08-19,190.0,2025-08-20,199.0,RSI cross up,-4.74,475278.4941999915,250,-2250.0,-4.74
INDOUS.NS,2025-08-18,2025-08-19,160.0,2025-10-24,142.99,RSI cross up,10.63,473028.4941999915,295,5017.95,10.63
MAHESHWARI.NS,2025-08-18,2025-08-19,58.66,2025-09-08,62.55,RSI cross up,-6.63,478046.4441999915,814,-3166.46,-6.63
BEARDSELL.NS,2025-08-18,2025-08-19,30.06,2025-09-08,30.93,RSI cross up,-2.89,474879.9841999915,1579,-1373.73,-2.89
MOTOGENFIN.NS,2025-08-18,2025-08-19,25.86,2025-08-25,27.08,RSI cross up,-4.72,473506.2541999915,1831,-2233.82,-4.72
RSYSTEMS.NS,2025-08-18,2025-08-19,424.0,2025-08-25,455.15,RSI cross up,-7.35,471272.4341999915,111,-3457.65,-7.35
KARURVYSYA.NS,2025-08-19,2025-08-20,219.1667,2025-08-26,229.95,RSI cross up,-4.92,467814.7841999915,213,-2296.84,-4.92
MAHAPEXLTD.NS,2025-08-19,2025-08-20,103.95,2025-09-17,103.71,RSI cross up,0.23,465517.9412999915,447,107.28,0.23
AVROIND.NS,2025-08-19,2025-08-20,15.994,2025-09-25,15.385,RSI cross up,3.81,465625.22129999154,2911,1772.8,3.81
SICALLOG.NS,2025-08-19,2025-08-20,98.16,2025-09-18,95.28,RSI cross up,2.93,467398.02029999153,476,1370.88,2.93
DELPHIFX.NS,2025-08-19,2025-08-20,12.7158,2025-08-21,12.5086,RSI cross up,1.63,468768.90029999154,3686,763.74,1.63
NAGREEKCAP.NS,2025-08-19,2025-08-20,26.9,2025-09-15,28.69,RSI cross up,-6.65,469532.63949999155,1745,-3123.55,-6.65
CINEVISTA.NS,2025-08-19,2025-08-20,17.6,2025-09-17,18.4,RSI cross up,-4.55,466409.08949999156,2650,-2120.0,-4.55
NIVABUPA.NS,2025-08-19,2025-08-20,84.7,2025-08-22,85.52,RSI cross up,-0.97,464289.08949999156,548,-449.36,-0.97
AARTIDRUGS.NS,2025-08-19,2025-08-20,490.75,2025-09-10,493.7,RSI cross up,-0.6,463839.7294999916,94,-277.3,-0.6
JOCIL.NS,2025-08-19,2025-08-20,161.86,2025-08-22,163.64,RSI cross up,-1.1,463562.4294999916,286,-509.08,-1.1
DBL.NS,2025-08-20,2025-08-21,485.1,2025-09-11,490.05,RSI cross up,-1.02,463053.3494999916,95,-470.25,-1.02
PLASTIBLEN.NS,2025-08-20,2025-08-21,193.1,2025-09-04,194.96,RSI cross up,-0.96,462583.0994999916,239,-444.54,-0.96
SAPPHIRE.NS,2025-08-20,2025-08-21,329.9,2025-08-22,329.7,RSI cross up,0.06,462138.5594999916,140,28.0,0.06
BLISSGVS.NS,2025-08-20,2025-08-21,166.39,2025-10-10,158.0,RSI cross up,5.04,462166.5594999916,277,2324.03,5.04
SBGLP.NS,2025-08-20,2025-08-21,41.11,2025-08-22,40.79,RSI cross up,0.78,464490.58949999156,1129,361.28,0.78
SUPREMEINF.NS,2025-08-20,2025-08-21,117.95,2025-08-22,114.0,RSI cross up,3.35,464851.8694999916,394,1556.3,3.35
GMMPFAUDLR.NS,2025-08-20,2025-08-21,1260.1,2025-10-21,1164.0,RSI cross up,7.63,466408.1694999916,37,3555.7,7.63
GTECJAINX.NS,2025-08-20,2025-08-21,23.75,2025-08-25,23.73,RSI cross up,0.08,469963.8694999916,1978,39.56,0.08
GINNIFILA.NS,2025-08-20,2025-08-21,50.02,2025-08-25,52.2,RSI cross up,-4.36,470003.4294999916,939,-2047.02,-4.36
APCOTEXIND.NS,2025-08-20,2025-08-21,395.1,2025-09-04,410.0,RSI cross up,-3.77,467956.40949999157,118,-1758.2,-3.77
UGROCAP.NS,2025-08-21,2025-08-22,168.05,2025-08-25,169.0,RSI cross up,-0.57,466198.20949999156,277,-263.15,-0.57
TIRUMALCHM.NS,2025-08-21,2025-08-22,285.7,2025-08-29,298.5,RSI cross up,-4.48,465935.05949999153,163,-2086.4,-4.48
MASFIN.NS,2025-08-21,2025-08-22,311.8,2025-08-25,317.0,RSI cross up,-1.67,463848.6594999915,148,-769.6,-1.67
ARIHANTSUP.NS,2025-08-21,2025-08-22,416.4,2025-08-25,415.4,RSI cross up,0.24,463079.05949999153,111,111.0,0.24
ROLEXRINGS.NS,2025-08-21,2025-08-22,141.51,2025-09-10,140.55,RSI cross up,0.68,463190.05949999153,327,313.92,0.68
CCHHL.NS,2025-08-21,2025-08-22,17.89,2025-08-26,19.39,RSI cross up,-8.38,463503.9794999915,2590,-3885.0,-8.38
AMNPLST.NS,2025-08-21,2025-08-22,228.85,2025-09-08,228.9,RSI cross up,-0.02,459618.9794999915,200,-10.0,-0.02
FIBERWEB.NS,2025-08-21,2025-08-22,48.33,2025-09-16,48.79,RSI cross up,-0.95,459608.9794999915,950,-437.0,-0.95
WILLAMAGOR.NS,2025-08-21,2025-08-22,35.37,2025-09-01,34.59,RSI cross up,2.21,459171.9794999915,1298,1012.44,2.21
ECOSMOBLTY.NS,2025-08-21,2025-08-22,288.15,2025-08-25,294.4,RSI cross up,-2.17,460184.4194999915,159,-993.75,-2.17
IRMENERGY.NS,2025-08-22,2025-08-25,276.95,2025-08-26,277.75,RSI cross up,-0.29,459190.6694999915,165,-132.0,-0.29
LATTEYS.NS,2025-08-22,2025-08-25,21.39,2025-09-09,22.8,RSI cross up,-6.59,459058.6694999915,2146,-3025.86,-6.59
JGCHEM.NS,2025-08-22,2025-08-25,492.85,2025-10-27,445.0,CE BUY,9.71,456032.80949999153,92,4402.2,9.71
PATANJALI.NS,2025-08-22,2025-08-25,604.0333,2025-09-03,603.6667,RSI cross up,0.06,460435.00949999155,76,27.86,0.06
EPIGRAL.NS,2025-08-22,2025-08-25,1850.0,2026-04-02,862.0,RSI cross up,53.41,460462.87109999155,24,23712.0,53.41
ONMOBILE.NS,2025-08-22,2025-08-25,52.55,2025-09-04,54.39,RSI cross up,-3.5,484174.87109999155,921,-1694.64,-3.5
MANALIPETC.NS,2025-08-22,2025-08-25,67.7,2025-09-02,68.19,RSI cross up,-0.72,482480.23109999154,712,-348.88,-0.72
INTLCONV.NS,2025-08-22,2025-08-25,89.25,2025-09-03,93.39,RSI cross up,-4.64,482131.35109999153,540,-2235.6,-4.64
OFSS.NS,2025-08-22,2025-08-25,8670.5,2025-08-26,8720.5,RSI cross up,-0.58,479895.75109999155,5,-250.0,-0.58
STEELCITY.NS,2025-08-22,2025-08-25,107.0,2025-08-26,106.0,RSI cross up,0.93,479645.75109999155,448,448.0,0.93
ATULAUTO.NS,2025-08-25,2025-08-26,441.6,2025-09-05,500.0,RSI cross up,-13.22,480093.75109999155,108,-6307.2,-13.22
UTIAMC.NS,2025-08-25,2025-08-26,1345.0,2025-09-18,1374.0,RSI cross up,-2.16,473786.55109999154,35,-1015.0,-2.16
OCCLLTD.NS,2025-08-25,2025-08-26,135.0,2025-09-09,136.05,RSI cross up,-0.78,472771.55109999154,350,-367.5,-0.78
GFLLIMITED.NS,2025-08-25,2025-08-26,61.63,2025-09-11,61.0,RSI cross up,1.02,472404.05109999154,766,482.58,1.02
NIVABUPA.NS,2025-08-25,2025-08-26,83.85,2025-09-08,85.0,RSI cross up,-1.37,472886.63109999156,563,-647.45,-1.37
CAPITALSFB.NS,2025-08-25,2025-08-26,299.15,2025-09-05,285.0,RSI cross up,4.73,472239.18109999155,157,2221.55,4.73
IOLCP.NS,2025-08-25,2025-08-26,94.55,2025-09-04,102.15,RSI cross up,-8.04,474460.73109999154,501,-3807.6,-8.04
EXCELINDUS.NS,2025-08-25,2025-08-26,1268.6,2026-02-02,922.55,RSI cross up,27.28,470653.13109999156,37,12803.85,27.28
LIBAS.NS,2025-08-25,2025-08-26,12.6,2025-09-11,13.0,RSI cross up,-3.17,483456.98109999154,3836,-1534.4,-3.17
ASHOKAMET.NS,2025-08-25,2025-08-26,16.87,2025-09-19,18.54,RSI cross up,-9.9,481922.5810999915,2856,-4769.52,-9.9
RACE.NS,2025-08-26,2025-08-28,230.51,2025-09-01,237.5,RSI cross up,-3.03,477153.0610999915,206,-1439.94,-3.03
NILASPACES.NS,2025-08-26,2025-08-28,13.49,2025-09-02,13.81,RSI cross up,-2.37,475713.1210999915,3526,-1128.32,-2.37
SBFC.NS,2025-08-26,2025-08-28,107.89,2025-09-24,111.0,RSI cross up,-2.88,474584.8010999915,439,-1365.29,-2.88
RADHIKAJWE.NS,2025-08-26,2025-08-28,95.0,2025-09-18,95.2,RSI cross up,-0.21,473219.5110999915,498,-99.6,-0.21
BPL.NS,2025-08-26,2025-08-28,79.7,2025-09-04,87.75,RSI cross up,-10.1,473119.9110999915,593,-4773.65,-10.1
KOTHARIPET.NS,2025-08-26,2025-08-28,164.05,2025-09-05,171.81,RSI cross up,-4.73,468346.2610999915,285,-2211.6,-4.73
HARRMALAYA.NS,2025-08-26,2025-08-28,209.0,2025-09-01,210.0,RSI cross up,-0.48,466134.6610999915,223,-223.0,-0.48
MIRZAINT.NS,2025-08-26,2025-08-28,32.1,2025-09-03,33.04,RSI cross up,-2.93,465911.6610999915,1451,-1363.94,-2.93
SBIN.NS,2025-08-26,2025-08-28,807.25,2025-09-04,814.65,RSI cross up,-0.92,464547.7210999915,57,-421.8,-0.92
ECOSMOBLTY.NS,2025-08-26,2025-08-28,289.4,2025-09-11,286.75,RSI cross up,0.92,464125.92109999154,160,424.0,0.92
BIGBLOC.NS,2025-08-28,2025-08-29,55.12,2025-09-02,55.53,RSI cross up,-0.74,464549.92109999154,842,-345.22,-0.74
HUHTAMAKI.NS,2025-08-28,2025-08-29,210.05,2025-09-01,217.0,RSI cross up,-3.31,464204.7010999915,220,-1529.0,-3.31
LTTS.NS,2025-08-28,2025-08-29,4249.0,2025-09-15,4225.0,RSI cross up,0.56,462675.7010999915,10,240.0,0.56
BIL.NS,2025-08-28,2025-08-29,865.05,2025-09-09,888.75,RSI cross up,-2.74,462915.7010999915,53,-1256.1,-2.74
MAHLIFE.NS,2025-08-28,2025-08-29,344.85,2025-09-01,354.7,RSI cross up,-2.86,461659.60109999153,133,-1310.05,-2.86
AMDIND.NS,2025-08-28,2025-08-29,48.5,2025-09-03,51.9,RSI cross up,-7.01,460349.55109999154,949,-3226.6,-7.01
BUTTERFLY.NS,2025-08-28,2025-08-29,722.55,2025-09-02,715.2,RSI cross up,1.02,457122.95109999157,63,463.05,1.02
ATGL.NS,2025-08-28,2025-08-29,593.0,2025-09-18,608.0,RSI cross up,-2.53,457586.00109999155,77,-1155.0,-2.53
BVCL.NS,2025-08-28,2025-08-29,40.89,2025-09-02,45.49,RSI cross up,-11.25,456431.00109999155,1116,-5133.6,-11.25
HMAAGRO.NS,2025-08-28,2025-08-29,30.08,2025-09-04,30.89,RSI cross up,-2.69,451297.4010999916,1500,-1215.0,-2.69
RETAIL.NS,2025-08-29,2025-09-01,36.85,2025-09-04,38.8,RSI cross up,-5.29,450082.4010999916,1221,-2380.95,-5.29
OBCL.NS,2025-08-29,2025-09-01,54.41,2025-09-03,56.2,RSI cross up,-3.29,447701.45109999157,822,-1471.38,-3.29
MAZDA.NS,2025-08-29,2025-09-01,283.0,2025-09-02,301.0,RSI cross up,-6.36,446230.07109999156,157,-2826.0,-6.36
MSPL.NS,2025-08-29,2025-09-01,30.99,2025-09-04,32.39,RSI cross up,-4.52,443404.07109999156,1430,-2002.0,-4.52
GRINFRA.NS,2025-08-29,2025-09-01,1249.8,2025-09-02,1254.1,RSI cross up,-0.34,441402.07109999156,35,-150.5,-0.34
AGI.NS,2025-08-29,2025-09-01,890.0,2025-09-25,911.0,RSI cross up,-2.36,441251.57109999156,49,-1029.0,-2.36
ORISSAMINE.NS,2025-08-29,2025-09-01,4773.5,2025-09-03,4822.3999,RSI cross up,-1.02,440222.57109999156,9,-440.1,-1.02
TATAINVEST.NS,2025-08-29,2025-09-01,690.0,2025-09-12,692.0,RSI cross up,-0.29,439782.47199999157,63,-126.0,-0.29
TRANSRAILL.NS,2025-08-29,2025-09-01,745.0,2025-09-02,763.0,RSI cross up,-2.42,439656.47199999157,59,-1062.0,-2.42
ORIENTPPR.NS,2025-08-29,2025-09-01,27.4,2025-09-02,27.93,RSI cross up,-1.93,438594.47199999157,1600,-848.0,-1.93
GUJRAFFIA.NS,2025-09-01,2025-09-02,38.41,2025-09-04,39.68,RSI cross up,-3.31,437746.47199999157,1139,-1446.53,-3.31
VEEDOL.NS,2025-09-01,2025-09-02,1625.8,2025-09-11,1676.9,RSI cross up,-3.14,436299.94199999154,26,-1328.6,-3.14
SUPREME.NS,2025-09-01,2025-09-02,76.09,2025-09-04,77.1,RSI cross up,-1.33,434971.34199999156,571,-576.71,-1.33
ORIENTLTD.NS,2025-09-01,2025-09-02,88.9,2025-09-05,88.39,RSI cross up,0.57,434394.63199999154,488,248.88,0.57
ORIENTELEC.NS,2025-09-01,2025-09-02,214.77,2025-09-04,217.55,RSI cross up,-1.29,434643.51199999155,202,-561.56,-1.29
